"","Balancing Authority","Data_Date","Hour_Number","Local Time at End of Hour","UTC Time at End of Hour","Demand_Forecast","Demand_MW","Net_Generation","Total_Interchange","Sum_Valid_DIBAs","Demand_Adjusted","Net_Generation_Adjusted","Day_Ahead_Hourly_Price","Real_Time_Hourly_Price","Energy_Consumption","Year"
"9502","PJM",2020-02-03,3,2020-02-03 03:00:00,2020-02-03 08:00:00,73954,76826,70909,1335,4665,76826,70909,2.1,1.8,77279,"2020"
"9503","PJM",2020-02-03,4,2020-02-03 04:00:00,2020-02-03 09:00:00,76130,77279,72099,1068,2824,77279,72099,2.1,1.8,78662,"2020"
"9504","PJM",2020-02-03,5,2020-02-03 05:00:00,2020-02-03 10:00:00,81491,78662,75438,906,2115,78662,75438,2.2,1.7,82486,"2020"
"9505","PJM",2020-02-03,6,2020-02-03 06:00:00,2020-02-03 11:00:00,89699,82486,84086,1357,1998,82486,84086,2,1.7,90781,"2020"
"9506","PJM",2020-02-03,7,2020-02-03 07:00:00,2020-02-03 12:00:00,94601,90781,87947,1594,2102,90781,87947,2,1.7,95792,"2020"
"9507","PJM",2020-02-03,8,2020-02-03 08:00:00,2020-02-03 13:00:00,94530,95792,86498,1093,1512,95792,86498,2,1.5,94915,"2020"
"9508","PJM",2020-02-03,9,2020-02-03 09:00:00,2020-02-03 14:00:00,92915,94915,84353,1122,1342,94915,84353,1.9,1.4,91913,"2020"
"9509","PJM",2020-02-03,10,2020-02-03 10:00:00,2020-02-03 15:00:00,91377,91913,82526,1862,1395,91913,82526,2,1.5,89327,"2020"
"9510","PJM",2020-02-03,11,2020-02-03 11:00:00,2020-02-03 16:00:00,89764,89327,80009,1796,2140,89327,80009,2.1,1.7,86938,"2020"
"9511","PJM",2020-02-03,12,2020-02-03 12:00:00,2020-02-03 17:00:00,88614,86938,79210,1766,885,86938,79210,2.2,1.7,85268,"2020"
"9512","PJM",2020-02-03,13,2020-02-03 13:00:00,2020-02-03 18:00:00,87782,85268,76549,1946,1263,85268,76549,2.3,2.2,84226,"2020"
"9513","PJM",2020-02-03,14,2020-02-03 14:00:00,2020-02-03 19:00:00,86923,84226,76185,599,2638,84226,76185,2.2,1.8,83405,"2020"
"9514","PJM",2020-02-03,15,2020-02-03 15:00:00,2020-02-03 20:00:00,86710,83405,76982,1217,2583,83405,76982,2.1,1.6,83218,"2020"
"9515","PJM",2020-02-03,16,2020-02-03 16:00:00,2020-02-03 21:00:00,88060,83218,78785,1369,2301,83218,78785,1.8,1.4,84530,"2020"
"9516","PJM",2020-02-03,17,2020-02-03 17:00:00,2020-02-03 22:00:00,91618,84530,81427,1894,3287,84530,81427,1.6,1.4,88394,"2020"
"9517","PJM",2020-02-03,18,2020-02-03 18:00:00,2020-02-03 23:00:00,92909,88394,84462,1684,121,88394,84462,1.5,1.4,91929,"2020"
"9518","PJM",2020-02-03,19,2020-02-03 19:00:00,2020-02-04 00:00:00,92255,91929,84285,1063,1346,91929,84285,1.2,1.4,91570,"2020"
"9519","PJM",2020-02-03,20,2020-02-03 20:00:00,2020-02-04 01:00:00,90656,91570,82417,1674,1256,91570,82417,1.2,1.4,89776,"2020"
"9520","PJM",2020-02-03,21,2020-02-03 21:00:00,2020-02-04 02:00:00,87370,89776,78942,1686,1954,89776,78942,1.1,1.3,86412,"2020"
"9521","PJM",2020-02-03,22,2020-02-03 22:00:00,2020-02-04 03:00:00,82512,86412,75656,2064,1551,86412,75656,1.1,1.2,82285,"2020"
"9522","PJM",2020-02-03,23,2020-02-03 23:00:00,2020-02-04 04:00:00,77741,82285,72443,2458,210,82285,72443,1.1,1.2,79130,"2020"
"9523","PJM",2020-02-03,24,2020-02-04 00:00:00,2020-02-04 05:00:00,74346,79130,71375,2524,1999,79130,71375,1.1,1.3,76603,"2020"
"9524","PJM",2020-02-04,1,2020-02-04 01:00:00,2020-02-04 06:00:00,70952,76603,67783,1880,2139,76603,67783,1.6,1.4,75248,"2020"
"9525","PJM",2020-02-04,2,2020-02-04 02:00:00,2020-02-04 07:00:00,70059,75248,66486,1823,2741,75248,66486,1.8,1.8,74132,"2020"
"9526","PJM",2020-02-04,3,2020-02-04 03:00:00,2020-02-04 08:00:00,70087,74132,65703,1588,3769,74132,65703,1.7,1.7,73905,"2020"
"9527","PJM",2020-02-04,4,2020-02-04 04:00:00,2020-02-04 09:00:00,71760,73905,66083,1597,3623,73905,66083,1.8,1.8,74687,"2020"
"9528","PJM",2020-02-04,5,2020-02-04 05:00:00,2020-02-04 10:00:00,76580,74687,69448,1758,2312,74687,69448,2,1.6,77623,"2020"
"9529","PJM",2020-02-04,6,2020-02-04 06:00:00,2020-02-04 11:00:00,84461,77623,75041,1954,2737,77623,75041,1.9,1.6,84423,"2020"
"9530","PJM",2020-02-04,7,2020-02-04 07:00:00,2020-02-04 12:00:00,89603,84423,81220,1921,2557,84423,81220,1.9,1.6,89349,"2020"
"9531","PJM",2020-02-04,8,2020-02-04 08:00:00,2020-02-04 13:00:00,90016,89349,80807,2270,2375,89349,80807,1.9,1.6,89830,"2020"
"9532","PJM",2020-02-04,9,2020-02-04 09:00:00,2020-02-04 14:00:00,89333,89830,81031,2196,2406,89830,81031,1.8,1.5,89937,"2020"
"9533","PJM",2020-02-04,10,2020-02-04 10:00:00,2020-02-04 15:00:00,88951,89937,80210,2497,2362,89937,80210,1.9,1.6,89703,"2020"
"9534","PJM",2020-02-04,11,2020-02-04 11:00:00,2020-02-04 16:00:00,88274,89703,79637,2245,2218,89703,79637,2,1.6,89158,"2020"
"9535","PJM",2020-02-04,12,2020-02-04 12:00:00,2020-02-04 17:00:00,87735,89158,79248,2501,2906,89158,79248,2.2,2.7,88373,"2020"
"9536","PJM",2020-02-04,13,2020-02-04 13:00:00,2020-02-04 18:00:00,87542,88373,79125,2667,2772,88373,79125,2.4,1.9,87709,"2020"
"9537","PJM",2020-02-04,14,2020-02-04 14:00:00,2020-02-04 19:00:00,87141,87709,78539,3104,3768,87709,78539,2.1,1.9,87022,"2020"
"9538","PJM",2020-02-04,15,2020-02-04 15:00:00,2020-02-04 20:00:00,87387,87022,78944,2996,3201,87022,78944,2.1,2.4,87041,"2020"
"9539","PJM",2020-02-04,16,2020-02-04 16:00:00,2020-02-04 21:00:00,89060,87041,80307,3046,3758,87041,80307,2,1.7,88561,"2020"
"9540","PJM",2020-02-04,17,2020-02-04 17:00:00,2020-02-04 22:00:00,92682,88561,84068,2976,4067,88561,84068,1.7,1.7,92149,"2020"
"9541","PJM",2020-02-04,18,2020-02-04 18:00:00,2020-02-04 23:00:00,94122,92149,86427,3105,4968,92149,86427,1.5,1.4,94413,"2020"
"9542","PJM",2020-02-04,19,2020-02-04 19:00:00,2020-02-05 00:00:00,92885,94413,86651,3296,4840,94413,86651,1.5,1.4,93620,"2020"
"9543","PJM",2020-02-04,20,2020-02-04 20:00:00,2020-02-05 01:00:00,91375,93620,85244,3634,4890,93620,85244,1.4,1.5,91573,"2020"
"9544","PJM",2020-02-04,21,2020-02-04 21:00:00,2020-02-05 02:00:00,88309,91573,81740,4262,4707,91573,81740,1.4,1.4,87851,"2020"
"9545","PJM",2020-02-04,22,2020-02-04 22:00:00,2020-02-05 03:00:00,83461,87851,77996,4009,4552,87851,77996,1.4,1.4,83460,"2020"
"9546","PJM",2020-02-04,23,2020-02-04 23:00:00,2020-02-05 04:00:00,78632,83460,74515,4358,4266,83460,74515,1.5,1.5,80550,"2020"
"9547","PJM",2020-02-04,24,2020-02-05 00:00:00,2020-02-05 05:00:00,75666,80550,68806,3025,5513,80550,68806,1.7,1.7,77776,"2020"
"9548","PJM",2020-02-05,1,2020-02-05 01:00:00,2020-02-05 06:00:00,74074,77776,71027,2746,6900,77776,71027,2.3,2.6,76658,"2020"
"9549","PJM",2020-02-05,2,2020-02-05 02:00:00,2020-02-05 07:00:00,73295,76658,70801,3321,6421,76658,70801,2.3,2.1,76103,"2020"
"9550","PJM",2020-02-05,3,2020-02-05 03:00:00,2020-02-05 08:00:00,73394,76103,70109,3616,7119,76103,70109,2.2,2.2,76414,"2020"
"9551","PJM",2020-02-05,4,2020-02-05 04:00:00,2020-02-05 09:00:00,75377,76414,71105,2929,4599,76414,71105,2.2,2.1,77417,"2020"
"9552","PJM",2020-02-05,5,2020-02-05 05:00:00,2020-02-05 10:00:00,80510,77417,74601,2841,3756,77417,74601,2.3,2.3,80695,"2020"
"9553","PJM",2020-02-05,6,2020-02-05 06:00:00,2020-02-05 11:00:00,89083,80695,81516,2757,5455,80695,81516,2.2,3.9,88864,"2020"
"9554","PJM",2020-02-05,7,2020-02-05 07:00:00,2020-02-05 12:00:00,95057,88864,87315,2371,6242,88864,87315,2.2,2.2,94483,"2020"
"9555","PJM",2020-02-05,8,2020-02-05 08:00:00,2020-02-05 13:00:00,96047,94483,88163,2583,4770,94483,88163,2.1,2.2,95565,"2020"
"9556","PJM",2020-02-05,9,2020-02-05 09:00:00,2020-02-05 14:00:00,95932,95565,87848,2512,4601,95565,87848,2.1,2,95672,"2020"
"9557","PJM",2020-02-05,10,2020-02-05 10:00:00,2020-02-05 15:00:00,95831,95672,88769,2882,4347,95672,88769,2.1,2,96006,"2020"
"9558","PJM",2020-02-05,11,2020-02-05 11:00:00,2020-02-05 16:00:00,95510,96006,88694,2953,3372,96006,88694,2.2,1.9,95742,"2020"
"9559","PJM",2020-02-05,12,2020-02-05 12:00:00,2020-02-05 17:00:00,95014,95742,87221,3061,3553,95742,87221,2.5,2.6,95247,"2020"
"9560","PJM",2020-02-05,13,2020-02-05 13:00:00,2020-02-05 18:00:00,94696,95247,87698,2700,3129,95247,87698,2.7,2.2,95242,"2020"
"9561","PJM",2020-02-05,14,2020-02-05 14:00:00,2020-02-05 19:00:00,94336,95242,86400,2839,4107,95242,86400,2.3,2.1,94963,"2020"
"9562","PJM",2020-02-05,15,2020-02-05 15:00:00,2020-02-05 20:00:00,94620,94963,86990,2514,4650,94963,86990,2.3,2.2,95244,"2020"
"9563","PJM",2020-02-05,16,2020-02-05 16:00:00,2020-02-05 21:00:00,96632,95244,87644,2606,4641,95244,87644,2.1,2.3,96830,"2020"
"9564","PJM",2020-02-05,17,2020-02-05 17:00:00,2020-02-05 22:00:00,100608,96830,91494,2401,3812,96830,91494,1.9,2,100746,"2020"
"9565","PJM",2020-02-05,18,2020-02-05 18:00:00,2020-02-05 23:00:00,102520,100746,94128,2987,3930,100746,94128,1.7,1.9,102548,"2020"
"9566","PJM",2020-02-05,19,2020-02-05 19:00:00,2020-02-06 00:00:00,101278,102548,93621,3336,3337,102548,93621,1.8,2.5,101658,"2020"
"9567","PJM",2020-02-05,20,2020-02-05 20:00:00,2020-02-06 01:00:00,99309,101658,92637,3726,3503,101658,92637,1.8,2.2,99743,"2020"
"9568","PJM",2020-02-05,21,2020-02-05 21:00:00,2020-02-06 02:00:00,96119,99743,89438,2960,3081,99743,89438,1.7,2,96300,"2020"
"9569","PJM",2020-02-05,22,2020-02-05 22:00:00,2020-02-06 03:00:00,91046,96300,85236,2631,3832,96300,85236,1.6,1.9,91413,"2020"
"9570","PJM",2020-02-05,23,2020-02-05 23:00:00,2020-02-06 04:00:00,86299,91413,80934,2848,4238,91413,80934,1.7,1.8,87845,"2020"
"9571","PJM",2020-02-05,24,2020-02-06 00:00:00,2020-02-06 05:00:00,82851,87845,71182,1733,5358,87845,71182,2,2.2,84925,"2020"
"9572","PJM",2020-02-06,1,2020-02-06 01:00:00,2020-02-06 06:00:00,80034,84925,77999,2259,4119,84925,77999,2.7,4.6,83595,"2020"
"9573","PJM",2020-02-06,2,2020-02-06 02:00:00,2020-02-06 07:00:00,78753,83595,77902,2305,3372,83595,77902,2.7,3.8,83267,"2020"
"9574","PJM",2020-02-06,3,2020-02-06 03:00:00,2020-02-06 08:00:00,78480,83267,77914,2200,4130,83267,77914,2.6,3,83355,"2020"
"9575","PJM",2020-02-06,4,2020-02-06 04:00:00,2020-02-06 09:00:00,80070,83355,78071,2317,2031,83355,78071,2.5,2.5,84290,"2020"
"9576","PJM",2020-02-06,5,2020-02-06 05:00:00,2020-02-06 10:00:00,84544,84290,79897,2408,3925,84290,79897,2.6,2.2,86549,"2020"
"9577","PJM",2020-02-06,6,2020-02-06 06:00:00,2020-02-06 11:00:00,91915,86549,87065,2663,4419,86549,87065,2.5,5.4,93841,"2020"
"9578","PJM",2020-02-06,7,2020-02-06 07:00:00,2020-02-06 12:00:00,96623,93841,92086,2380,4154,93841,92086,2.3,2.4,98824,"2020"
"9579","PJM",2020-02-06,8,2020-02-06 08:00:00,2020-02-06 13:00:00,96759,98824,93075,2038,4216,98824,93075,2.3,2.2,99264,"2020"
"9580","PJM",2020-02-06,10,2020-02-06 10:00:00,2020-02-06 15:00:00,95207,99568,93641,2692,4276,99568,93641,2.2,2.3,99601,"2020"
"9581","PJM",2020-02-06,11,2020-02-06 11:00:00,2020-02-06 16:00:00,94184,99601,93539,2149,3606,99601,93539,2.4,2.2,99476,"2020"
"9582","PJM",2020-02-06,12,2020-02-06 12:00:00,2020-02-06 17:00:00,93113,99476,91542,2564,2540,99476,91542,2.8,3,99077,"2020"
"9583","PJM",2020-02-06,13,2020-02-06 13:00:00,2020-02-06 18:00:00,92351,99077,90530,1893,2878,99077,90530,2.9,3.2,98277,"2020"
"9584","PJM",2020-02-06,14,2020-02-06 14:00:00,2020-02-06 19:00:00,91561,98277,90128,1684,3060,98277,90128,2.6,2.8,97740,"2020"
"9585","PJM",2020-02-06,15,2020-02-06 15:00:00,2020-02-06 20:00:00,91517,97740,90399,1649,2088,97740,90399,2.4,3,97274,"2020"
"9586","PJM",2020-02-06,16,2020-02-06 16:00:00,2020-02-06 21:00:00,92842,97274,91793,2112,2712,97274,91793,2.1,2.1,98134,"2020"
"9587","PJM",2020-02-06,17,2020-02-06 17:00:00,2020-02-06 22:00:00,96236,98134,94072,2406,1827,98134,94072,2,2.1,100599,"2020"
"9588","PJM",2020-02-06,18,2020-02-06 18:00:00,2020-02-06 23:00:00,97500,100599,95834,2681,1475,100599,95834,1.8,2.1,101808,"2020"
"9589","PJM",2020-02-06,19,2020-02-06 19:00:00,2020-02-07 00:00:00,96237,101808,94537,2811,1473,101808,94537,1.8,1.9,100752,"2020"
"9590","PJM",2020-02-06,20,2020-02-06 20:00:00,2020-02-07 01:00:00,94445,100752,92571,2760,2189,100752,92571,1.8,1.8,98628,"2020"
"9591","PJM",2020-02-06,21,2020-02-06 21:00:00,2020-02-07 02:00:00,91267,98628,89679,2616,2782,98628,89679,1.8,1.8,94878,"2020"
"9592","PJM",2020-02-06,22,2020-02-06 22:00:00,2020-02-07 03:00:00,86415,94878,84258,2761,3014,94878,84258,1.8,1.7,90114,"2020"
"9593","PJM",2020-02-06,23,2020-02-06 23:00:00,2020-02-07 04:00:00,81665,90114,80943,2555,3245,90114,80943,1.9,1.9,86626,"2020"
"9594","PJM",2020-02-06,24,2020-02-07 00:00:00,2020-02-07 05:00:00,78537,86626,79225,2247,2895,86626,79225,2,1.8,83769,"2020"
"9595","PJM",2020-02-07,1,2020-02-07 01:00:00,2020-02-07 06:00:00,78546,83769,77512,2006,3213,83769,77512,2.8,2,82521,"2020"
"9596","PJM",2020-02-07,2,2020-02-07 02:00:00,2020-02-07 07:00:00,77410,82521,76825,2236,3699,82521,76825,2.9,6.9,82080,"2020"
"9597","PJM",2020-02-07,3,2020-02-07 03:00:00,2020-02-07 08:00:00,77369,82080,76428,2045,3280,82080,76428,2.7,2.2,81867,"2020"
"9598","PJM",2020-02-07,4,2020-02-07 04:00:00,2020-02-07 09:00:00,78832,81867,76946,1871,2408,81867,76946,2.6,2.3,82959,"2020"
"9599","PJM",2020-02-07,5,2020-02-07 05:00:00,2020-02-07 10:00:00,83366,82959,78333,1812,2641,82959,78333,2.7,2.4,85129,"2020"
"9600","PJM",2020-02-07,6,2020-02-07 06:00:00,2020-02-07 11:00:00,90581,85129,85865,1488,3704,85129,85865,2.5,2.4,91948,"2020"
"9601","PJM",2020-02-07,7,2020-02-07 07:00:00,2020-02-07 12:00:00,95675,91948,91870,1503,3452,91948,91870,2.4,2.2,97025,"2020"
"9602","PJM",2020-02-07,8,2020-02-07 08:00:00,2020-02-07 13:00:00,96516,97025,92310,2399,3079,97025,92310,2.4,2.2,97913,"2020"
"9603","PJM",2020-02-07,9,2020-02-07 09:00:00,2020-02-07 14:00:00,96651,97913,92654,2356,3108,97913,92654,2.3,2.1,97873,"2020"
"9604","PJM",2020-02-07,10,2020-02-07 10:00:00,2020-02-07 15:00:00,96427,97873,91674,2635,1760,97873,91674,2.2,2.1,97908,"2020"
"9605","PJM",2020-02-07,11,2020-02-07 11:00:00,2020-02-07 16:00:00,95703,97908,91598,2252,1573,97908,91598,2.4,2,97163,"2020"
"9606","PJM",2020-02-07,12,2020-02-07 12:00:00,2020-02-07 17:00:00,94939,97163,90768,2331,3036,97163,90768,2.7,4.1,96534,"2020"
"9607","PJM",2020-02-07,13,2020-02-07 13:00:00,2020-02-07 18:00:00,94119,96534,90647,2428,2224,96534,90647,3.2,2.3,96205,"2020"
"9608","PJM",2020-02-07,14,2020-02-07 14:00:00,2020-02-07 19:00:00,93331,96205,90043,2148,2814,96205,90043,2.7,2.2,95817,"2020"
"9609","PJM",2020-02-07,15,2020-02-07 15:00:00,2020-02-07 20:00:00,93222,95817,89932,2023,1775,95817,89932,2.6,2.4,95879,"2020"
"9610","PJM",2020-02-07,16,2020-02-07 16:00:00,2020-02-07 21:00:00,94659,95879,90712,1695,2060,95879,90712,2.4,2.3,97390,"2020"
"9611","PJM",2020-02-07,17,2020-02-07 17:00:00,2020-02-07 22:00:00,98165,97390,93653,1443,2811,97390,93653,2.3,3.6,100684,"2020"
"9612","PJM",2020-02-07,18,2020-02-07 18:00:00,2020-02-07 23:00:00,99806,100684,96391,1482,1808,100684,96391,2.1,1.9,103630,"2020"
"9613","PJM",2020-02-07,19,2020-02-07 19:00:00,2020-02-08 00:00:00,98328,103630,96013,1277,1594,103630,96013,2,2,102816,"2020"
"9614","PJM",2020-02-07,20,2020-02-07 20:00:00,2020-02-08 01:00:00,96768,102816,94777,1450,889,102816,94777,2,1.9,101313,"2020"
"9615","PJM",2020-02-07,21,2020-02-07 21:00:00,2020-02-08 02:00:00,94550,101313,92524,1614,260,101313,92524,2,1.9,98803,"2020"
"9616","PJM",2020-02-07,22,2020-02-07 22:00:00,2020-02-08 03:00:00,91456,98803,88741,1767,269,98803,88741,2,1.9,95044,"2020"
"9617","PJM",2020-02-07,23,2020-02-07 23:00:00,2020-02-08 04:00:00,87791,95044,85045,1708,-70,95044,85045,2,1.9,90971,"2020"
"9618","PJM",2020-02-07,24,2020-02-08 00:00:00,2020-02-08 05:00:00,85219,90971,78097,1495,799,90971,78097,2.1,2.2,88435,"2020"
"9619","PJM",2020-02-08,1,2020-02-08 01:00:00,2020-02-08 06:00:00,83800,88435,81338,1649,1561,88435,81338,2.4,2.1,87022,"2020"
"9620","PJM",2020-02-08,2,2020-02-08 02:00:00,2020-02-08 07:00:00,83219,87022,81151,1274,1952,87022,81151,2.6,2.2,86985,"2020"
"9621","PJM",2020-02-08,3,2020-02-08 03:00:00,2020-02-08 08:00:00,83177,86985,80882,1150,1489,86985,80882,2.6,2.1,86940,"2020"
"9622","PJM",2020-02-08,4,2020-02-08 04:00:00,2020-02-08 09:00:00,84051,86940,81168,834,1519,86940,81168,2.7,2,87361,"2020"
"9623","PJM",2020-02-08,5,2020-02-08 05:00:00,2020-02-08 10:00:00,86057,87361,81792,1032,885,87361,81792,2.5,2.5,88755,"2020"
"9624","PJM",2020-02-08,6,2020-02-08 06:00:00,2020-02-08 11:00:00,88853,88755,84658,715,522,88755,84658,2.3,2,91622,"2020"
"9625","PJM",2020-02-08,7,2020-02-08 07:00:00,2020-02-08 12:00:00,92121,91622,87992,958,965,91622,87992,2.1,1.8,94689,"2020"
"9626","PJM",2020-02-08,8,2020-02-08 08:00:00,2020-02-08 13:00:00,93901,94689,89109,995,592,94689,89109,2.1,2.4,95661,"2020"
"9627","PJM",2020-02-08,9,2020-02-08 09:00:00,2020-02-08 14:00:00,94017,95661,87952,1522,690,95661,87952,2.1,2.1,94468,"2020"
"9628","PJM",2020-02-08,10,2020-02-08 10:00:00,2020-02-08 15:00:00,92974,94468,87551,2019,68,94468,87551,2.1,2,93202,"2020"
"9629","PJM",2020-02-08,11,2020-02-08 11:00:00,2020-02-08 16:00:00,91333,93202,86177,2620,91,93202,86177,2.1,1.9,91710,"2020"
"9630","PJM",2020-02-08,12,2020-02-08 12:00:00,2020-02-08 17:00:00,89404,91710,85152,2528,85,91710,85152,2.5,2.3,89997,"2020"
"9631","PJM",2020-02-08,13,2020-02-08 13:00:00,2020-02-08 18:00:00,87412,89997,84170,2763,949,89997,84170,2.6,2.4,88695,"2020"
"9632","PJM",2020-02-08,14,2020-02-08 14:00:00,2020-02-08 19:00:00,86059,88695,83755,2738,1784,88695,83755,2.3,2.1,89153,"2020"
"9633","PJM",2020-02-08,15,2020-02-08 15:00:00,2020-02-08 20:00:00,86070,89153,84163,2281,2701,89153,84163,2.2,2,89485,"2020"
"9634","PJM",2020-02-08,16,2020-02-08 16:00:00,2020-02-08 21:00:00,88062,89485,84050,2288,2638,89485,84050,2.1,2,90000,"2020"
"9635","PJM",2020-02-08,17,2020-02-08 17:00:00,2020-02-08 22:00:00,92811,90000,87791,2198,2686,90000,87791,1.9,1.9,93309,"2020"
"9636","PJM",2020-02-08,18,2020-02-08 18:00:00,2020-02-08 23:00:00,95122,93309,91269,2162,3085,93309,91269,1.9,1.7,96780,"2020"
"9637","PJM",2020-02-08,19,2020-02-08 19:00:00,2020-02-09 00:00:00,94309,96780,91216,1938,2376,96780,91216,1.8,1.6,96541,"2020"
"9638","PJM",2020-02-08,20,2020-02-08 20:00:00,2020-02-09 01:00:00,93161,96541,90000,2290,1988,96541,90000,1.7,1.6,95555,"2020"
"9639","PJM",2020-02-08,21,2020-02-08 21:00:00,2020-02-09 02:00:00,91367,95555,88467,2194,1697,95555,88467,1.4,1.6,93732,"2020"
"9640","PJM",2020-02-08,22,2020-02-08 22:00:00,2020-02-09 03:00:00,88775,93732,85640,2162,1349,93732,85640,1.4,0.7,90962,"2020"
"9641","PJM",2020-02-08,23,2020-02-08 23:00:00,2020-02-09 04:00:00,85774,90962,83013,2007,918,90962,83013,1.4,0.9,88894,"2020"
"9642","PJM",2020-02-08,24,2020-02-09 00:00:00,2020-02-09 05:00:00,83625,88894,82291,1756,1845,88894,82291,1.3,0.6,86150,"2020"
"9643","PJM",2020-02-09,1,2020-02-09 01:00:00,2020-02-09 06:00:00,83672,86150,79642,2106,1886,86150,79642,1.4,0.8,84892,"2020"
"9644","PJM",2020-02-09,2,2020-02-09 02:00:00,2020-02-09 07:00:00,82989,84892,79154,2071,1994,84892,79154,1.5,0.6,84329,"2020"
"9645","PJM",2020-02-09,3,2020-02-09 03:00:00,2020-02-09 08:00:00,83011,84329,78898,2074,1638,84329,78898,1.5,1.1,84394,"2020"
"9646","PJM",2020-02-09,4,2020-02-09 04:00:00,2020-02-09 09:00:00,83659,84394,79255,2276,1180,84394,79255,1.9,1.3,85150,"2020"
"9647","PJM",2020-02-09,5,2020-02-09 05:00:00,2020-02-09 10:00:00,85520,85150,79967,2378,1667,85150,79967,1.8,1.3,86311,"2020"
"9648","PJM",2020-02-09,6,2020-02-09 06:00:00,2020-02-09 11:00:00,88250,86311,81704,2224,1889,86311,81704,1.7,1.3,88833,"2020"
"9649","PJM",2020-02-09,7,2020-02-09 07:00:00,2020-02-09 12:00:00,91059,88833,83653,1898,1827,88833,83653,1.6,1.3,91303,"2020"
"9650","PJM",2020-02-09,8,2020-02-09 08:00:00,2020-02-09 13:00:00,92354,91303,83677,1806,2365,91303,83677,1.6,1.3,91860,"2020"
"9651","PJM",2020-02-09,9,2020-02-09 09:00:00,2020-02-09 14:00:00,91993,91860,82037,1931,2659,91860,82037,1.5,1.1,89817,"2020"
"9652","PJM",2020-02-09,10,2020-02-09 10:00:00,2020-02-09 15:00:00,90559,89817,79864,2576,2030,89817,79864,1.5,1.2,87483,"2020"
"9653","PJM",2020-02-09,11,2020-02-09 11:00:00,2020-02-09 16:00:00,89149,87483,78718,3016,1320,87483,78718,1.6,1.4,86218,"2020"
"9654","PJM",2020-02-09,12,2020-02-09 12:00:00,2020-02-09 17:00:00,88073,86218,79304,3639,934,86218,79304,1.9,2,86358,"2020"
"9655","PJM",2020-02-09,13,2020-02-09 13:00:00,2020-02-09 18:00:00,86772,86358,77846,3981,1165,86358,77846,2,2.2,85596,"2020"
"9656","PJM",2020-02-09,14,2020-02-09 14:00:00,2020-02-09 19:00:00,85872,85596,78001,3593,2347,85596,78001,1.9,2.4,85940,"2020"
"9657","PJM",2020-02-09,15,2020-02-09 15:00:00,2020-02-09 20:00:00,86089,85940,77309,3447,3230,85940,77309,1.9,1.9,85448,"2020"
"9658","PJM",2020-02-09,16,2020-02-09 16:00:00,2020-02-09 21:00:00,88308,85448,78754,3462,4536,85448,78754,1.8,1.6,86706,"2020"
"9659","PJM",2020-02-09,17,2020-02-09 17:00:00,2020-02-09 22:00:00,92987,86706,83128,3328,5113,86706,83128,1.6,1.5,90995,"2020"
"9660","PJM",2020-02-09,18,2020-02-09 18:00:00,2020-02-09 23:00:00,95414,90995,88596,3256,4436,90995,88596,1.5,1.4,95124,"2020"
"9661","PJM",2020-02-09,19,2020-02-09 19:00:00,2020-02-10 00:00:00,94852,95124,89021,2867,4247,95124,89021,1.6,1.4,95321,"2020"
"9662","PJM",2020-02-09,20,2020-02-09 20:00:00,2020-02-10 01:00:00,93660,95321,87034,2848,4122,95321,87034,1.6,1.4,93738,"2020"
"9663","PJM",2020-02-09,21,2020-02-09 21:00:00,2020-02-10 02:00:00,90721,93738,84649,2487,3851,93738,84649,1.5,1.3,90703,"2020"
"9664","PJM",2020-02-09,22,2020-02-09 22:00:00,2020-02-10 03:00:00,87017,90703,81404,1917,3507,90703,81404,1.6,1.3,87228,"2020"
"9665","PJM",2020-02-09,23,2020-02-09 23:00:00,2020-02-10 04:00:00,83228,87228,78452,2443,2667,87228,78452,1.6,1.4,84687,"2020"
"9666","PJM",2020-02-09,24,2020-02-10 00:00:00,2020-02-10 05:00:00,80323,84687,80934,2340,2846,84687,80934,1.8,1.5,82474,"2020"
"9667","PJM",2020-02-10,1,2020-02-10 01:00:00,2020-02-10 06:00:00,79080,82474,75406,2960,2330,82474,75406,2.4,1.8,81156,"2020"
"9668","PJM",2020-02-10,2,2020-02-10 02:00:00,2020-02-10 07:00:00,78575,81156,75330,3469,1403,81156,75330,2.5,2.1,80730,"2020"
"9669","PJM",2020-02-10,3,2020-02-10 03:00:00,2020-02-10 08:00:00,79028,80730,75385,3457,2424,80730,75385,2.3,3,80643,"2020"
"9670","PJM",2020-02-10,4,2020-02-10 04:00:00,2020-02-10 09:00:00,81160,80643,75847,3437,2106,80643,75847,2.3,2.2,80811,"2020"
"9671","PJM",2020-02-10,5,2020-02-10 05:00:00,2020-02-10 10:00:00,86377,80811,79294,3510,3489,80811,79294,2.3,3.2,85170,"2020"
"9672","PJM",2020-02-10,6,2020-02-10 06:00:00,2020-02-10 11:00:00,94532,85170,87828,3250,4515,85170,87828,2.3,2.1,93112,"2020"
"9673","PJM",2020-02-10,7,2020-02-10 07:00:00,2020-02-10 12:00:00,99870,93112,92300,3279,4448,93112,92300,2.1,2,97790,"2020"
"9674","PJM",2020-02-10,8,2020-02-10 08:00:00,2020-02-10 13:00:00,100237,97790,92578,3099,4326,97790,92578,2.1,2,97925,"2020"
"9675","PJM",2020-02-10,9,2020-02-10 09:00:00,2020-02-10 14:00:00,99321,97925,91362,3620,4592,97925,91362,2,2.1,97480,"2020"
